YEAR,QUARTER,MONTH,GEOGRAPHY,MARKET,COUNTRY,UT15_NAME,UT17_NAME,UT20_NAME,UT30_NAME,REVENUE,GROSS_PROFIT,REGION,BRANCH,REVENUE_PY,GROSS_PROFIT_PY,REVENUE_PPY,GROSS_PROFIT_PPY
2022,1,1,APAC,Australia/New Zealand Market,Australia,Automation Platform,Technology Business Management,Observability Portfolio,IT Automation Heritage,0.02,0.02,Australia/New Zealand Region,Australia Strategic,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Storage TPS,Storage for Data Resiliency SW Market,Storage for Data Resiliency SW,Storage Protect Plus (inc CDM & Sentinel),0.0,0.0,Australia/New Zealand Region,Australia Strategic,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage DS8K SW (TPS),0.0,0.0,Australia/New Zealand Region,Australia Strategic,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS9xxx SW - Legacy (TPS),0.0,0.0,Australia/New Zealand Region,Australia Strategic,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage Insights/Pro & Spectrum Control,1250.08,1250.08,Australia/New Zealand Region,Australia Strategic,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Unassigned,Unassigned,Unassigned,Unassigned,0.0,-321063.71,Australia/New Zealand Region,Australia Strategic,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Z TPS,Z Application Development,Z Application Development Languages,Z Compilers,-12314.25,-12314.25,Australia/New Zealand Region,Australia Strategic,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Z TPS,Z Application and Data Management,zOS,DFSMS,-163899.26,-163899.26,Australia/New Zealand Region,Australia Strategic,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Z TPS,Z Application and Data Management,zOS,z/OS Communication Server,-16686.7,-16686.7,Australia/New Zealand Region,Australia Strategic,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Automation Top (AUO),0.0,0.0,Australia/New Zealand Region,Unassigned,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Partner Rebates, Unassigned, Miscds, Other (AUO)",0.0,-55.0,Australia/New Zealand Region,Unassigned,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Data Platform Top (AUO),138.37,134.37,Australia/New Zealand Region,Unassigned,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,Australia,Unassigned,Unassigned,Unassigned,Unassigned,0.0,-2101461.27,Australia/New Zealand Region,Unassigned,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,New Zealand,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Data Platform Top (AUO),-15399.17,-15399.17,Australia/New Zealand Region,New Zealand Non Sales,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,New Zealand,Automation Platform,Application Development & Integration,Application Integration,Cloud Pak for Integration,0.0,0.0,Australia/New Zealand Region,New Zealand Select,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,New Zealand,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Automation Top (AUO),81592.5,81592.5,Australia/New Zealand Region,New Zealand Select,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,New Zealand,Automation Platform,Technology Business Management,Observability Portfolio,Cloud Pak for AIOps,-62556.65,-62556.65,Australia/New Zealand Region,New Zealand Select,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,New Zealand,Automation Platform,Technology Business Management,Observability Portfolio,Operations Insights,0.0,0.0,Australia/New Zealand Region,New Zealand Select,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,New Zealand,Data Platform,Data Fabric,Data Integration,Data Replication,0.0,0.0,Australia/New Zealand Region,New Zealand Select,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,New Zealand,Data Platform,Data Fabric,Data Intelligence,Cloud Pak for Data,0.01,0.01,Australia/New Zealand Region,New Zealand Select,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,New Zealand,Storage TPS,Storage for Data and AI SW Market,Storage for Data and AI SW,Cloud Object Storage SW (TPS),634.13,634.13,Australia/New Zealand Region,New Zealand Select,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,New Zealand,Unassigned,Unassigned,Unassigned,Unassigned,0.0,-4024.45,Australia/New Zealand Region,New Zealand Select,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,New Zealand,Unassigned,Unassigned,Unassigned,Unassigned,0.0,-13135.4,Australia/New Zealand Region,New Zealand Strategic,0.0,0.0,0.0,0.0
2022,1,1,APAC,Australia/New Zealand Market,New Zealand,Unassigned,Unassigned,Unassigned,Unassigned,0.0,-26222.14,Australia/New Zealand Region,Unassigned,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Automation Platform,Application Development & Integration,Application Development,WebSphere Application Server,223.24,223.24,Greater China Group Region,PRC Non Sales,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Automation Platform,Application Development & Integration,Application Integration,MQ,101.97,101.97,Greater China Group Region,PRC Non Sales,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Automation Platform,Technology Business Management,Observability Portfolio,IT Automation Heritage,111.62,111.62,Greater China Group Region,PRC Non Sales,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Automation Platform,Application Development & Integration,Application Development,Spectrum High Performance Computing,-3858.69,-3858.69,Greater China Group Region,PRC Select EC Non Shanghai,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Automation Platform,Application Development & Integration,Application Integration,MQ,7436.07,7436.07,Greater China Group Region,PRC Select EC Non Shanghai,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS5xxx SW - Legacy (TPS),0.0,0.0,Greater China Group Region,PRC Select EC Non Shanghai,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS7xxx SW - Legacy (TPS),0.0,0.0,Greater China Group Region,PRC Select EC Non Shanghai,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Unassigned,Unassigned,Unassigned,Unassigned,0.0,-24257.73,Greater China Group Region,PRC Select EC Non Shanghai,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,Engineering Lifecycle Management Suite,90960.78,90960.78,Greater China Group Region,PRC Select EC Shanghai,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Partner Rebates, Unassigned, Miscds, Other (AUO)",679.96,679.96,Greater China Group Region,PRC Select EC Shanghai,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Data Platform,Data Fabric,Data Intelligence,Decision Optimization,100271.8,100271.8,Greater China Group Region,PRC Select EC Shanghai,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Storage TPS,Storage for Data and AI SW Market,Storage for Data and AI SW,Storage Scale SW (TPS),21455.35,21455.35,Greater China Group Region,PRC Select EC Shanghai,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Unassigned,Unassigned,Unassigned,Unassigned,0.0,-3984.48,Greater China Group Region,PRC Select EC Shanghai,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Automation Platform,Application Development & Integration,B2B Integration,Sterling B2B Integration,175481.91,175481.91,Greater China Group Region,PRC Select GOE FSS,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Storage TPS,Storage Tape SW Market,Storage Tape SW,Storage Archive,0.0,0.0,Greater China Group Region,PRC Select GOE FSS,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS7xxx SW - Legacy (TPS),0.0,0.0,Greater China Group Region,PRC Select GOE FSS,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Unassigned,Unassigned,Unassigned,Unassigned,0.0,-261552.15,Greater China Group Region,PRC Select GOE FSS,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Z TPS,Z Application Development,Z Application Development Tools,IDzEE & ADFz,679484.78,679484.78,Greater China Group Region,PRC Select GOE FSS,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Z TPS,Z IT Operations Management,Z Performance Analysis and Optimization,Z Performance and Capacity,306164.73,306164.73,Greater China Group Region,PRC Select GOE FSS,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,Engineering Lifecycle Management Suite,1587.47,1587.47,Greater China Group Region,PRC Select MNC & Automotive,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Automation Platform,Security Threat Management,Security Threat Mgmt,QRadar SIEM,57685.95,57685.95,Greater China Group Region,PRC Select MNC & Automotive,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Data Platform,Data Fabric,Data Intelligence,SPSS Statistics,10071.02,10071.02,Greater China Group Region,PRC Select MNC & Automotive,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Unassigned,Unassigned,Unassigned,Unassigned,0.0,-28652.37,Greater China Group Region,PRC Select MNC & Automotive,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Automation Platform,Application Development & Integration,Application Development,WebSphere Application Server,85236.89,85236.89,Greater China Group Region,PRC Select NC Beijing,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,Engineering Lifecycle Management Suite,12119.37,12119.37,Greater China Group Region,PRC Select NC Beijing,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Partner Rebates, Unassigned, Miscds, Other (AUO)",680.02,680.02,Greater China Group Region,PRC Select NC Beijing,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Storage TPS,Storage Tape SW Market,Storage Tape SW,Storage Archive,0.0,0.0,Greater China Group Region,PRC Select NC Beijing,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS7xxx SW - Legacy (TPS),0.0,0.0,Greater China Group Region,PRC Select NC Beijing,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Unassigned,Unassigned,Unassigned,Unassigned,0.0,-22354.89,Greater China Group Region,PRC Select NC Beijing,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Automation Platform,Application Development & Integration,Application Development,WebSphere Application Server,75491.33,75491.33,Greater China Group Region,PRC Select NC Non Beijing,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Automation Platform,Application Development & Integration,Application Integration,MQ,-6558.78,-6558.78,Greater China Group Region,PRC Select NC Non Beijing,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Automation Platform,Technology Business Management,Observability Portfolio,Operations Insights,30339.78,30339.78,Greater China Group Region,PRC Select NC Non Beijing,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Storage TPS,Storage Operations / Services SW Market,Storage Operations / Services SW,Storage Top SW (TPS)(AUO),0.0,0.0,Greater China Group Region,PRC Select NC Non Beijing,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Unassigned,Unassigned,Unassigned,Unassigned,0.0,-29652.14,Greater China Group Region,PRC Select NC Non Beijing,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Z TPS,Z Application Development,Z Host Software,Host Integration (HATS and HACP),15221.97,15221.97,Greater China Group Region,PRC Select NC Non Beijing,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Automation Platform,Application Development & Integration,Application Development,Spectrum High Performance Computing,-4685.32,-4685.32,Greater China Group Region,PRC Select SC Non Shenzhen/WC,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Automation Platform,Application Development & Integration,Application Development,WebSphere Application Server,6024.5,6024.5,Greater China Group Region,PRC Select SC Non Shenzhen/WC,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Automation Platform,Technology Business Management,Asset Lifecycle Management,Maximo,-30383.03,-30383.03,Greater China Group Region,PRC Select SC Non Shenzhen/WC,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Unassigned,Unassigned,Unassigned,Unassigned,0.0,-17463.23,Greater China Group Region,PRC Select SC Non Shenzhen/WC,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Automation Top (AUO),4204.02,4204.02,Greater China Group Region,PRC Select SC Shenzhen,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Data Platform,Data Fabric,Data Integration,DataStage,50568.25,50568.25,Greater China Group Region,PRC Select SC Shenzhen,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Unassigned,Unassigned,Unassigned,Unassigned,0.0,-62065.79,Greater China Group Region,PRC Select SC Shenzhen,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Z TPS,Z Application Development,Z Application Development Tools,IDzEE & ADFz,780550.91,780550.91,Greater China Group Region,PRC Select SC Shenzhen,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Storage TPS,Storage Tape SW Market,Storage Tape SW,Storage Archive,0.0,0.0,Greater China Group Region,PRC Strategic,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS7xxx SW - Legacy (TPS),0.0,0.0,Greater China Group Region,PRC Strategic,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS9xxx SW - Legacy (TPS),0.0,0.0,Greater China Group Region,PRC Strategic,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage Virtualize,0.0,0.0,Greater China Group Region,PRC Strategic,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Unassigned,Unassigned,Unassigned,Unassigned,0.0,-157387.26,Greater China Group Region,PRC Strategic,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Automation Top (AUO),2181.75,2181.75,Greater China Group Region,Unassigned,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Spectrum Computing Top (AUO),512.86,512.86,Greater China Group Region,Unassigned,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Sustainability Software Top-BP Rebates, Acctg Miscodes (AUO)",603.27,603.27,Greater China Group Region,Unassigned,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Data Platform Top (AUO),1008.37,1008.37,Greater China Group Region,Unassigned,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China,Unassigned,Unassigned,Unassigned,Unassigned,0.0,-1107794.53,Greater China Group Region,Unassigned,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Automation Platform,Application Development & Integration,Application Development,WebSphere Application Server,3624.96,3624.96,Greater China Group Region,PRC Non Sales,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Automation Platform,Technology Business Management,Observability Portfolio,IT Automation Heritage,5446.24,5446.24,Greater China Group Region,PRC Non Sales,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Power TPS,Power TPS Market,Power TPS Portfolio,Power Compilers,652.22,652.22,Greater China Group Region,PRC Non Sales,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Power TPS,Power TPS Market,Power TPS Portfolio,Power Middleware,3607.72,3607.72,Greater China Group Region,PRC Non Sales,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS5xxx SW - Legacy (TPS),0.0,0.0,Greater China Group Region,PRC Non Sales,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS7xxx SW - Legacy (TPS),0.0,0.0,Greater China Group Region,PRC Non Sales,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Storage Operations / Services SW Market,Storage Operations / Services SW,Storage Top SW (TPS)(AUO),0.0,0.0,Greater China Group Region,PRC Select EC Non Shanghai,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Storage Tape SW Market,Storage Tape SW,Storage Archive,0.0,0.0,Greater China Group Region,PRC Select EC Non Shanghai,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Storage for Data and AI SW Market,Storage for Data and AI SW,Storage Scale SW (TPS),0.0,0.0,Greater China Group Region,PRC Select EC Non Shanghai,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS5xxx SW - Legacy (TPS),1397.97,1397.97,Greater China Group Region,PRC Select EC Non Shanghai,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS7xxx SW - Legacy (TPS),15299.49,15299.49,Greater China Group Region,PRC Select EC Non Shanghai,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS9xxx SW - Legacy (TPS),0.0,0.0,Greater China Group Region,PRC Select EC Non Shanghai,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage Insights/Pro & Spectrum Control,8503.31,8503.31,Greater China Group Region,PRC Select EC Non Shanghai,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage Virtualize,0.0,0.0,Greater China Group Region,PRC Select EC Non Shanghai,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Traditional Distributed External Storage SW Market,Traditional Distributed External Storage SW,Legacy XIV SW (TPS),0.0,0.0,Greater China Group Region,PRC Select EC Non Shanghai,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Automation Platform,Technology Business Management,Observability Portfolio,IT Automation Heritage,4.85,4.85,Greater China Group Region,PRC Select EC Shanghai,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Storage Operations / Services SW Market,Storage Operations / Services SW,Storage Top SW (TPS)(AUO),0.0,0.0,Greater China Group Region,PRC Select EC Shanghai,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Storage Tape SW Market,Storage Tape SW,Storage Archive,0.0,0.0,Greater China Group Region,PRC Select EC Shanghai,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Storage for Data Resiliency SW Market,Storage for Data Resiliency SW,Storage Protect Plus (inc CDM & Sentinel),321.12,321.12,Greater China Group Region,PRC Select EC Shanghai,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Storage for Data and AI SW Market,Storage for Data and AI SW,Storage Scale SW (TPS),0.0,0.0,Greater China Group Region,PRC Select EC Shanghai,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS5xxx SW - Legacy (TPS),0.0,0.0,Greater China Group Region,PRC Select EC Shanghai,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS7xxx SW - Legacy (TPS),0.0,0.0,Greater China Group Region,PRC Select EC Shanghai,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS9xxx SW - Legacy (TPS),4983.81,4983.81,Greater China Group Region,PRC Select EC Shanghai,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage Insights/Pro & Spectrum Control,0.0,0.0,Greater China Group Region,PRC Select EC Shanghai,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage Virtualize,0.0,0.0,Greater China Group Region,PRC Select EC Shanghai,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Traditional Distributed External Storage SW Market,Traditional Distributed External Storage SW,Spectrum Accelerate,0.0,0.0,Greater China Group Region,PRC Select EC Shanghai,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Storage Networking SW Market,Storage Networking SW,Storage Networking SW (TPS),0.0,0.0,Greater China Group Region,PRC Select GOE FSS,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Storage Tape SW Market,Storage Tape SW,Storage Archive,0.0,0.0,Greater China Group Region,PRC Select GOE FSS,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS5xxx SW - Legacy (TPS),0.0,0.0,Greater China Group Region,PRC Select GOE FSS,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS7xxx SW - Legacy (TPS),51120.0,51120.0,Greater China Group Region,PRC Select GOE FSS,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS9xxx SW - Legacy (TPS),0.0,0.0,Greater China Group Region,PRC Select GOE FSS,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage Virtualize,0.0,0.0,Greater China Group Region,PRC Select GOE FSS,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Traditional Distributed External Storage SW Market,Traditional Distributed External Storage SW,Legacy XIV SW (TPS),369.13,369.13,Greater China Group Region,PRC Select GOE FSS,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Storage Tape SW Market,Storage Tape SW,Storage Archive,0.0,0.0,Greater China Group Region,PRC Select MNC & Automotive,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS5xxx SW - Legacy (TPS),0.0,0.0,Greater China Group Region,PRC Select MNC & Automotive,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS7xxx SW - Legacy (TPS),2600.0,2600.0,Greater China Group Region,PRC Select MNC & Automotive,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS9xxx SW - Legacy (TPS),0.0,0.0,Greater China Group Region,PRC Select MNC & Automotive,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Storage Operations / Services SW Market,Storage Operations / Services SW,Storage Top SW (TPS)(AUO),0.0,0.0,Greater China Group Region,PRC Select NC Beijing,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Storage Tape SW Market,Storage Tape SW,Storage Archive,0.0,0.0,Greater China Group Region,PRC Select NC Beijing,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS5xxx SW - Legacy (TPS),0.0,0.0,Greater China Group Region,PRC Select NC Beijing,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS7xxx SW - Legacy (TPS),3614.2,3614.2,Greater China Group Region,PRC Select NC Beijing,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS9xxx SW - Legacy (TPS),0.0,0.0,Greater China Group Region,PRC Select NC Beijing,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Traditional Distributed External Storage SW Market,Traditional Distributed External Storage SW,Legacy XIV SW (TPS),0.0,0.0,Greater China Group Region,PRC Select NC Beijing,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,China Offshore Operations,Storage TPS,Storage Operations / Services SW Market,Storage Operations / Services SW,Storage Top SW (TPS)(AUO),0.0,0.0,Greater China Group Region,PRC Select NC Non Beijing,0.0,0.0,0.0,0.0
